2025-03-17 09:36:01,232 | INFO     | car.py:13 | Starting Car.py Script
2025-03-17 21:04:32,839 | INFO     | helper_functions.py:50 | Starting data update for front_right:{'x_friction': 0, 'y_friction': 0, 'rolling_resistance': -100} at time 0.1
2025-03-17 21:04:32,839 | INFO     | helper_functions.py:50 | Starting data update for front_left:{'x_friction': 0, 'y_friction': 0, 'rolling_resistance': -100} at time 0.1
2025-03-17 21:04:32,840 | INFO     | helper_functions.py:50 | Starting data update for rear_right:{'x_friction': np.float64(343.79469672603364), 'y_friction': np.float64(-0.0), 'rolling_resistance': -100} at time 0.1
2025-03-17 21:04:32,840 | INFO     | helper_functions.py:50 | Starting data update for rear_left:{'x_friction': np.float64(343.79469672603364), 'y_friction': np.float64(-0.0), 'rolling_resistance': -100} at time 0.1
2025-03-17 21:04:32,840 | INFO     | car.py:165 | Calculating resultans at time : 0.1
2025-03-17 21:05:58,382 | INFO     | magic_formula_tire.py:15 | Starting Car.py Script
2025-03-17 21:05:58,384 | INFO     | car.py:14 | Starting Car.py Script
2025-03-17 21:05:58,386 | INFO     | helper_functions.py:50 | Starting data update for vehicle_dataframe:{'velocity': (0, 0, 0), 'position': (0, 0, 0)} at time 0.05
2025-03-17 21:06:16,263 | INFO     | magic_formula_tire.py:461 | Generated force to slip lookup table.
2025-03-17 21:06:16,264 | DEBUG    | car.py:400 | Forces and Moments:
2025-03-17 21:06:16,264 | DEBUG    | car.py:404 | Slip Ratio and Angle:
2025-03-17 21:06:16,781 | INFO     | magic_formula_tire.py:461 | Generated force to slip lookup table.
2025-03-17 21:06:16,781 | DEBUG    | car.py:400 | Forces and Moments:
2025-03-17 21:06:16,781 | DEBUG    | car.py:404 | Slip Ratio and Angle:
2025-03-17 21:06:17,296 | INFO     | magic_formula_tire.py:461 | Generated force to slip lookup table.
2025-03-17 21:06:17,297 | DEBUG    | car.py:400 | Forces and Moments:
2025-03-17 21:06:17,297 | DEBUG    | car.py:404 | Slip Ratio and Angle:
2025-03-17 21:06:17,814 | INFO     | magic_formula_tire.py:461 | Generated force to slip lookup table.
2025-03-17 21:06:17,814 | DEBUG    | car.py:400 | Forces and Moments:
2025-03-17 21:06:17,815 | DEBUG    | car.py:404 | Slip Ratio and Angle:
2025-03-17 21:06:17,815 | DEBUG    | car.py:373 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0
2025-03-17 21:06:17,816 | DEBUG    | car.py:373 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0
2025-03-17 21:06:17,816 | DEBUG    | car.py:373 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0
2025-03-17 21:06:17,816 | DEBUG    | car.py:373 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0
2025-03-17 21:06:17,816 | DEBUG    | car.py:373 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0
2025-03-17 21:06:17,816 | DEBUG    | car.py:373 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0
2025-03-17 21:06:17,816 | DEBUG    | car.py:373 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0
2025-03-17 21:06:17,816 | DEBUG    | car.py:373 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0
2025-03-17 21:06:17,816 | INFO     | helper_functions.py:50 | Starting data update for front_right:{'vertical_load': np.float64(613.125)} at time 0.05
2025-03-17 21:06:44,324 | ERROR    | helper_functions.py:77 | Error updating data at time 0.05: 
2025-03-17 21:06:47,745 | INFO     | magic_formula_tire.py:15 | Starting Car.py Script
2025-03-17 21:06:47,747 | INFO     | car.py:14 | Starting Car.py Script
2025-03-17 21:06:47,749 | INFO     | helper_functions.py:50 | Starting data update for vehicle_dataframe:{'velocity': (0, 0, 0), 'position': (0, 0, 0)} at time 0.05
2025-03-17 21:06:48,282 | INFO     | magic_formula_tire.py:461 | Generated force to slip lookup table.
2025-03-17 21:06:48,283 | DEBUG    | car.py:400 | Forces and Moments:
2025-03-17 21:06:48,283 | DEBUG    | car.py:404 | Slip Ratio and Angle:
2025-03-17 21:06:48,809 | INFO     | magic_formula_tire.py:461 | Generated force to slip lookup table.
2025-03-17 21:06:48,810 | DEBUG    | car.py:400 | Forces and Moments:
2025-03-17 21:06:48,810 | DEBUG    | car.py:404 | Slip Ratio and Angle:
2025-03-17 21:06:49,340 | INFO     | magic_formula_tire.py:461 | Generated force to slip lookup table.
2025-03-17 21:06:49,341 | DEBUG    | car.py:400 | Forces and Moments:
2025-03-17 21:06:49,341 | DEBUG    | car.py:404 | Slip Ratio and Angle:
2025-03-17 21:06:49,867 | INFO     | magic_formula_tire.py:461 | Generated force to slip lookup table.
2025-03-17 21:06:49,868 | DEBUG    | car.py:400 | Forces and Moments:
2025-03-17 21:06:49,868 | DEBUG    | car.py:404 | Slip Ratio and Angle:
2025-03-17 21:06:49,869 | DEBUG    | car.py:373 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0
2025-03-17 21:06:49,869 | DEBUG    | car.py:373 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0
2025-03-17 21:06:49,869 | DEBUG    | car.py:373 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0
2025-03-17 21:06:49,869 | DEBUG    | car.py:373 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0
2025-03-17 21:06:49,869 | DEBUG    | car.py:373 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0
2025-03-17 21:06:49,869 | DEBUG    | car.py:373 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0
2025-03-17 21:06:49,869 | DEBUG    | car.py:373 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0
2025-03-17 21:06:49,869 | DEBUG    | car.py:373 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0
2025-03-17 21:06:49,869 | INFO     | helper_functions.py:50 | Starting data update for front_right:{'vertical_load': np.float64(613.125)} at time 0.05
2025-03-17 21:06:49,871 | INFO     | helper_functions.py:50 | Starting data update for front_left:{'vertical_load': np.float64(613.125)} at time 0.05
2025-03-17 21:06:49,872 | INFO     | helper_functions.py:50 | Starting data update for rear_right:{'vertical_load': np.float64(613.125)} at time 0.05
2025-03-17 21:06:49,872 | INFO     | helper_functions.py:50 | Starting data update for rear_left:{'vertical_load': np.float64(613.125)} at time 0.05
2025-03-17 21:06:49,873 | INFO     | helper_functions.py:50 | Starting data update for front_right:{'x_friction': 0, 'y_friction': 0, 'rolling_resistance': 0} at time 0.05
2025-03-17 21:06:49,873 | INFO     | helper_functions.py:50 | Starting data update for front_left:{'x_friction': 0, 'y_friction': 0, 'rolling_resistance': 0} at time 0.05
2025-03-17 21:06:49,873 | INFO     | helper_functions.py:50 | Starting data update for rear_right:{'x_friction': 0, 'y_friction': 0, 'rolling_resistance': 0} at time 0.05
2025-03-17 21:06:49,873 | INFO     | helper_functions.py:50 | Starting data update for rear_left:{'x_friction': 0, 'y_friction': 0, 'rolling_resistance': 0} at time 0.05
2025-03-17 21:06:49,873 | INFO     | helper_functions.py:50 | Starting data update for cnt_grav:{'inertial_z': 0, 'inertial_x': 0, 'inertial_y': 0} at time 0.05
2025-03-17 21:06:49,874 | DEBUG    | car.py:373 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0.0
2025-03-17 21:06:49,874 | DEBUG    | car.py:373 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-17 21:06:49,874 | DEBUG    | car.py:373 | Returning total forces in z direction. Forces are : ['vertical_load']. Sum was 613.125
2025-03-17 21:06:49,874 | DEBUG    | car.py:373 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0.0
2025-03-17 21:06:49,874 | DEBUG    | car.py:373 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-17 21:06:49,874 | DEBUG    | car.py:373 | Returning total forces in z direction. Forces are : ['vertical_load']. Sum was 613.125
2025-03-17 21:06:49,874 | DEBUG    | car.py:373 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0.0
2025-03-17 21:06:49,874 | DEBUG    | car.py:373 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-17 21:06:49,875 | DEBUG    | car.py:373 | Returning total forces in z direction. Forces are : ['vertical_load']. Sum was 613.125
2025-03-17 21:06:49,875 | DEBUG    | car.py:373 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0.0
2025-03-17 21:06:49,875 | DEBUG    | car.py:373 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-17 21:06:49,875 | DEBUG    | car.py:373 | Returning total forces in z direction. Forces are : ['vertical_load']. Sum was 613.125
2025-03-17 21:06:49,875 | DEBUG    | car.py:373 | Returning total forces in x direction. Forces are : ['inertial_x']. Sum was 0
2025-03-17 21:06:49,875 | DEBUG    | car.py:373 | Returning total forces in y direction. Forces are : ['inertial_y']. Sum was 0
2025-03-17 21:06:49,875 | DEBUG    | car.py:373 | Returning total forces in z direction. Forces are : ['inertial_z']. Sum was 0
2025-03-17 21:06:49,875 | INFO     | car.py:282 | Timestep 0.05 had resultant forces of [np.float64(0.0), np.float64(0.0), np.float64(2452.5)] And resultant torques of [np.float64(1868.805), np.float64(1868.8049999999998), np.float64(0.0)]
2025-03-17 21:06:49,875 | INFO     | helper_functions.py:50 | Starting data update for vehicle_dataframe:{'acceleration': (np.float64(0.0), np.float64(0.0), np.float64(9.81))} at time 0.05
2025-03-17 21:06:49,875 | INFO     | helper_functions.py:50 | Starting data update for vehicle_dataframe:{'velocity': (np.float64(0.0), np.float64(0.0), 0), 'position': (np.float64(0.0), np.float64(0.0), 0)} at time 0.1
2025-03-17 21:06:49,876 | DEBUG    | car.py:105 | After forces are applied; Position = (np.float64(0.0), np.float64(0.0), 0) -- Velocity = (np.float64(0.0), np.float64(0.0), 0) --
2025-03-17 21:06:49,876 | DEBUG    | helper_functions.py:139 | All objects to combine were TimeSeries
2025-03-17 21:06:49,879 | INFO     | acceleration_tester.py:12 | Starting Acceleration.py Script
2025-03-17 21:06:49,879 | DEBUG    | car.py:373 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0.0
2025-03-17 21:06:49,879 | DEBUG    | car.py:373 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0.0
2025-03-17 21:06:49,879 | DEBUG    | car.py:373 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0.0
2025-03-17 21:06:49,879 | DEBUG    | car.py:373 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0.0
2025-03-17 21:06:49,879 | DEBUG    | car.py:373 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-17 21:06:49,879 | DEBUG    | car.py:373 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-17 21:06:49,880 | DEBUG    | car.py:373 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-17 21:06:49,880 | DEBUG    | car.py:373 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-17 21:06:49,880 | INFO     | helper_functions.py:50 | Starting data update for front_right:{'vertical_load': np.float64(613.125)} at time 0.05
2025-03-17 21:06:49,880 | INFO     | helper_functions.py:50 | Starting data update for front_left:{'vertical_load': np.float64(613.125)} at time 0.05
2025-03-17 21:06:49,880 | INFO     | helper_functions.py:50 | Starting data update for rear_right:{'vertical_load': np.float64(613.125)} at time 0.05
2025-03-17 21:06:49,880 | INFO     | helper_functions.py:50 | Starting data update for rear_left:{'vertical_load': np.float64(613.125)} at time 0.05
2025-03-17 21:06:49,881 | WARNING  | helper_functions.py:94 | Error: Time index '0.05' or column 'Fx' not found.
2025-03-17 21:06:49,881 | INFO     | helper_functions.py:50 | Starting data update for rear_right:{'Fx': np.float64(301.35982032999317), 'Fy': np.float64(-0.0), 'Fz': np.float64(613.125), 'Mz': np.float64(0.0), 'max_Fx': np.float64(500.8346537514665), 'desired_Fx': np.float64(500.8346537514665), 'desired_Fy': 0.0, 'slip_ratio': 2.8780625292603683, 'slip_angle': 0.0, 'angular_velocity': np.float64(nan), 'Vx': np.float64(0.0)} at time 0.05
2025-03-17 21:06:49,882 | INFO     | helper_functions.py:50 | Starting data update for rear_right:{'Fx': np.float64(301.35982032999317), 'Fy': np.float64(-0.0), 'Fz': np.float64(613.125), 'Mz': np.float64(0.0), 'max_Fx': np.float64(500.8346537514665), 'desired_Fx': np.float64(500.8346537514665), 'desired_Fy': 0, 'slip_ratio': 2.8780625292603683, 'slip_angle': 0.0, 'angular_velocity': np.float64(nan), 'Vx': np.float64(0.0), 'longitudinal_mode': 'accelerate'} at time 0.05
2025-03-17 21:06:49,882 | INFO     | helper_functions.py:50 | Starting data update for rear_right:{'x_friction': np.float64(301.35982032999317), 'y_friction': np.float64(-0.0)} at time 0.05
2025-03-17 21:06:49,882 | WARNING  | helper_functions.py:94 | Error: Time index '0.05' or column 'Fx' not found.
2025-03-17 21:06:49,882 | INFO     | helper_functions.py:50 | Starting data update for rear_left:{'Fx': np.float64(301.35982032999317), 'Fy': np.float64(-0.0), 'Fz': np.float64(613.125), 'Mz': np.float64(0.0), 'max_Fx': np.float64(500.8346537514665), 'desired_Fx': np.float64(500.8346537514665), 'desired_Fy': 0.0, 'slip_ratio': 2.8780625292603683, 'slip_angle': 0.0, 'angular_velocity': np.float64(nan), 'Vx': np.float64(0.0)} at time 0.05
2025-03-17 21:06:49,883 | INFO     | helper_functions.py:50 | Starting data update for rear_left:{'Fx': np.float64(301.35982032999317), 'Fy': np.float64(-0.0), 'Fz': np.float64(613.125), 'Mz': np.float64(0.0), 'max_Fx': np.float64(500.8346537514665), 'desired_Fx': np.float64(500.8346537514665), 'desired_Fy': 0, 'slip_ratio': 2.8780625292603683, 'slip_angle': 0.0, 'angular_velocity': np.float64(nan), 'Vx': np.float64(0.0), 'longitudinal_mode': 'accelerate'} at time 0.05
2025-03-17 21:06:49,884 | INFO     | helper_functions.py:50 | Starting data update for rear_left:{'x_friction': np.float64(301.35982032999317), 'y_friction': np.float64(-0.0)} at time 0.05
2025-03-17 21:06:49,884 | INFO     | helper_functions.py:50 | Starting data update for front_right:{'x_friction': 0, 'y_friction': 0, 'rolling_resistance': -100} at time 0.05
2025-03-17 21:06:49,884 | INFO     | helper_functions.py:50 | Starting data update for front_left:{'x_friction': 0, 'y_friction': 0, 'rolling_resistance': -100} at time 0.05
2025-03-17 21:06:49,884 | INFO     | helper_functions.py:50 | Starting data update for rear_right:{'x_friction': np.float64(301.35982032999317), 'y_friction': np.float64(-0.0), 'rolling_resistance': -100} at time 0.05
2025-03-17 21:06:49,884 | INFO     | helper_functions.py:50 | Starting data update for rear_left:{'x_friction': np.float64(301.35982032999317), 'y_friction': np.float64(-0.0), 'rolling_resistance': -100} at time 0.05
2025-03-17 21:06:49,884 | INFO     | car.py:165 | Calculating resultans at time : 0.05
2025-03-17 21:06:49,885 | DEBUG    | car.py:373 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was -100.0
2025-03-17 21:06:49,885 | DEBUG    | car.py:373 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-17 21:06:49,885 | DEBUG    | car.py:373 | Returning total forces in z direction. Forces are : ['vertical_load']. Sum was 613.125
2025-03-17 21:06:49,885 | DEBUG    | car.py:373 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was -100.0
2025-03-17 21:06:49,885 | DEBUG    | car.py:373 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-17 21:06:49,885 | DEBUG    | car.py:373 | Returning total forces in z direction. Forces are : ['vertical_load']. Sum was 613.125
2025-03-17 21:06:49,885 | DEBUG    | car.py:373 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 201.35982032999317
2025-03-17 21:06:49,885 | DEBUG    | car.py:373 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-17 21:06:49,885 | DEBUG    | car.py:373 | Returning total forces in z direction. Forces are : ['vertical_load']. Sum was 613.125
2025-03-17 21:06:49,885 | DEBUG    | car.py:373 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 201.35982032999317
2025-03-17 21:06:49,885 | DEBUG    | car.py:373 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-17 21:06:49,886 | DEBUG    | car.py:373 | Returning total forces in z direction. Forces are : ['vertical_load']. Sum was 613.125
2025-03-17 21:06:49,886 | DEBUG    | car.py:373 | Returning total forces in x direction. Forces are : ['inertial_x']. Sum was 0
2025-03-17 21:06:49,886 | DEBUG    | car.py:373 | Returning total forces in y direction. Forces are : ['inertial_y']. Sum was 0
2025-03-17 21:06:49,886 | DEBUG    | car.py:373 | Returning total forces in z direction. Forces are : ['inertial_z']. Sum was 0
2025-03-17 21:06:49,886 | INFO     | car.py:282 | Timestep 0.05 had resultant forces of [np.float64(202.71964065998634), np.float64(0.0), np.float64(2452.5)] And resultant torques of [np.float64(1868.805), np.float64(1812.1651323995998), np.float64(304.8)]
2025-03-17 21:06:49,886 | INFO     | helper_functions.py:50 | Starting data update for vehicle_dataframe:{'acceleration': (np.float64(0.8108785626399454), np.float64(0.0), np.float64(9.81))} at time 0.05
2025-03-17 21:06:49,886 | INFO     | helper_functions.py:50 | Starting data update for vehicle_dataframe:{'velocity': (np.float64(0.040543928131997274), np.float64(0.0), 0), 'position': (np.float64(0.003040794609899796), np.float64(0.0), 0)} at time 0.1
2025-03-17 21:06:49,886 | DEBUG    | car.py:178 | After forces are applied; Position = (np.float64(0.003040794609899796), np.float64(0.0), 0) -- Velocity = (np.float64(0.040543928131997274), np.float64(0.0), 0) --
2025-03-17 21:06:53,463 | DEBUG    | car.py:373 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 201.35982032999317
2025-03-17 21:06:53,463 | DEBUG    | car.py:373 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 201.35982032999317
2025-03-17 21:06:53,463 | DEBUG    | car.py:373 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was -100.0
2025-03-17 21:06:53,463 | DEBUG    | car.py:373 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was -100.0
2025-03-17 21:06:53,463 | DEBUG    | car.py:373 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-17 21:06:53,463 | DEBUG    | car.py:373 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-17 21:06:53,463 | DEBUG    | car.py:373 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-17 21:06:53,464 | DEBUG    | car.py:373 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-17 21:06:53,464 | INFO     | helper_functions.py:50 | Starting data update for front_right:{'vertical_load': np.float64(502.6263992123358)} at time 0.1
2025-03-17 21:06:53,465 | INFO     | helper_functions.py:50 | Starting data update for front_left:{'vertical_load': np.float64(502.6263992123358)} at time 0.1
2025-03-17 21:06:53,465 | INFO     | helper_functions.py:50 | Starting data update for rear_right:{'vertical_load': np.float64(723.6236007876641)} at time 0.1
2025-03-17 21:06:53,466 | INFO     | helper_functions.py:50 | Starting data update for rear_left:{'vertical_load': np.float64(723.6236007876641)} at time 0.1
2025-03-17 21:06:53,467 | WARNING  | helper_functions.py:94 | Error: Time index '0.1' or column 'Fx' not found.
2025-03-17 21:06:53,467 | INFO     | helper_functions.py:50 | Starting data update for rear_right:{'Fx': np.float64(343.79469672603364), 'Fy': np.float64(-0.0), 'Fz': np.float64(723.6236007876641), 'Mz': np.float64(0.0), 'max_Fx': np.float64(581.4396313403475), 'desired_Fx': np.float64(581.4396313403475), 'desired_Fy': np.float64(0.0), 'slip_ratio': 3.4632022172017787, 'slip_angle': 0.0, 'angular_velocity': np.float64(nan), 'Vx': np.float64(0.040543928131997274)} at time 0.1
2025-03-17 21:06:53,468 | INFO     | helper_functions.py:50 | Starting data update for rear_right:{'Fx': np.float64(343.79469672603364), 'Fy': np.float64(-0.0), 'Fz': np.float64(723.6236007876641), 'Mz': np.float64(0.0), 'max_Fx': np.float64(581.4396313403475), 'desired_Fx': np.float64(581.4396313403475), 'desired_Fy': 0, 'slip_ratio': 3.4632022172017787, 'slip_angle': 0.0, 'angular_velocity': np.float64(nan), 'Vx': np.float64(0.040543928131997274), 'longitudinal_mode': 'accelerate'} at time 0.1
2025-03-17 21:06:53,469 | INFO     | helper_functions.py:50 | Starting data update for rear_right:{'x_friction': np.float64(343.79469672603364), 'y_friction': np.float64(-0.0)} at time 0.1
2025-03-17 21:06:53,469 | WARNING  | helper_functions.py:94 | Error: Time index '0.1' or column 'Fx' not found.
2025-03-17 21:06:53,469 | INFO     | helper_functions.py:50 | Starting data update for rear_left:{'Fx': np.float64(343.79469672603364), 'Fy': np.float64(-0.0), 'Fz': np.float64(723.6236007876641), 'Mz': np.float64(0.0), 'max_Fx': np.float64(581.4396313403475), 'desired_Fx': np.float64(581.4396313403475), 'desired_Fy': np.float64(0.0), 'slip_ratio': 3.4632022172017787, 'slip_angle': 0.0, 'angular_velocity': np.float64(nan), 'Vx': np.float64(0.040543928131997274)} at time 0.1
2025-03-17 21:06:53,471 | INFO     | helper_functions.py:50 | Starting data update for rear_left:{'Fx': np.float64(343.79469672603364), 'Fy': np.float64(-0.0), 'Fz': np.float64(723.6236007876641), 'Mz': np.float64(0.0), 'max_Fx': np.float64(581.4396313403475), 'desired_Fx': np.float64(581.4396313403475), 'desired_Fy': 0, 'slip_ratio': 3.4632022172017787, 'slip_angle': 0.0, 'angular_velocity': np.float64(nan), 'Vx': np.float64(0.040543928131997274), 'longitudinal_mode': 'accelerate'} at time 0.1
2025-03-17 21:06:53,471 | INFO     | helper_functions.py:50 | Starting data update for rear_left:{'x_friction': np.float64(343.79469672603364), 'y_friction': np.float64(-0.0)} at time 0.1
2025-03-17 21:06:53,471 | INFO     | helper_functions.py:50 | Starting data update for front_right:{'x_friction': 0, 'y_friction': 0, 'rolling_resistance': -100} at time 0.1
2025-03-17 21:06:53,471 | INFO     | helper_functions.py:50 | Starting data update for front_left:{'x_friction': 0, 'y_friction': 0, 'rolling_resistance': -100} at time 0.1
2025-03-17 21:06:53,472 | INFO     | helper_functions.py:50 | Starting data update for rear_right:{'x_friction': np.float64(343.79469672603364), 'y_friction': np.float64(-0.0), 'rolling_resistance': -100} at time 0.1
2025-03-17 21:06:53,472 | INFO     | helper_functions.py:50 | Starting data update for rear_left:{'x_friction': np.float64(343.79469672603364), 'y_friction': np.float64(-0.0), 'rolling_resistance': -100} at time 0.1
2025-03-17 21:06:53,472 | INFO     | car.py:165 | Calculating resultans at time : 0.1
2025-03-17 21:08:37,005 | INFO     | magic_formula_tire.py:15 | Starting Car.py Script
2025-03-17 21:08:37,008 | INFO     | car.py:14 | Starting Car.py Script
2025-03-17 21:08:37,010 | INFO     | helper_functions.py:50 | Starting data update for vehicle_dataframe:{'velocity': (0, 0, 0), 'position': (0, 0, 0)} at time 0.05
2025-03-17 21:08:37,534 | INFO     | magic_formula_tire.py:461 | Generated force to slip lookup table.
2025-03-17 21:08:37,535 | DEBUG    | car.py:400 | Forces and Moments:
2025-03-17 21:08:37,535 | DEBUG    | car.py:404 | Slip Ratio and Angle:
2025-03-17 21:08:38,052 | INFO     | magic_formula_tire.py:461 | Generated force to slip lookup table.
2025-03-17 21:08:38,053 | DEBUG    | car.py:400 | Forces and Moments:
2025-03-17 21:08:38,053 | DEBUG    | car.py:404 | Slip Ratio and Angle:
2025-03-17 21:08:38,579 | INFO     | magic_formula_tire.py:461 | Generated force to slip lookup table.
2025-03-17 21:08:38,580 | DEBUG    | car.py:400 | Forces and Moments:
2025-03-17 21:08:38,580 | DEBUG    | car.py:404 | Slip Ratio and Angle:
2025-03-17 21:08:39,104 | INFO     | magic_formula_tire.py:461 | Generated force to slip lookup table.
2025-03-17 21:08:39,105 | DEBUG    | car.py:400 | Forces and Moments:
2025-03-17 21:08:39,105 | DEBUG    | car.py:404 | Slip Ratio and Angle:
2025-03-17 21:08:39,106 | DEBUG    | car.py:373 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0
2025-03-17 21:08:39,106 | DEBUG    | car.py:373 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0
2025-03-17 21:08:39,106 | DEBUG    | car.py:373 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0
2025-03-17 21:08:39,106 | DEBUG    | car.py:373 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0
2025-03-17 21:08:39,106 | DEBUG    | car.py:373 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0
2025-03-17 21:08:39,107 | DEBUG    | car.py:373 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0
2025-03-17 21:08:39,107 | DEBUG    | car.py:373 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0
2025-03-17 21:08:39,107 | DEBUG    | car.py:373 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0
2025-03-17 21:08:39,107 | INFO     | helper_functions.py:50 | Starting data update for front_right:{'vertical_load': np.float64(613.125)} at time 0.05
2025-03-17 21:08:39,108 | INFO     | helper_functions.py:50 | Starting data update for front_left:{'vertical_load': np.float64(613.125)} at time 0.05
2025-03-17 21:08:39,109 | INFO     | helper_functions.py:50 | Starting data update for rear_right:{'vertical_load': np.float64(613.125)} at time 0.05
2025-03-17 21:08:39,109 | INFO     | helper_functions.py:50 | Starting data update for rear_left:{'vertical_load': np.float64(613.125)} at time 0.05
2025-03-17 21:08:39,110 | INFO     | helper_functions.py:50 | Starting data update for front_right:{'x_friction': 0, 'y_friction': 0, 'rolling_resistance': 0} at time 0.05
2025-03-17 21:08:39,110 | INFO     | helper_functions.py:50 | Starting data update for front_left:{'x_friction': 0, 'y_friction': 0, 'rolling_resistance': 0} at time 0.05
2025-03-17 21:08:39,110 | INFO     | helper_functions.py:50 | Starting data update for rear_right:{'x_friction': 0, 'y_friction': 0, 'rolling_resistance': 0} at time 0.05
2025-03-17 21:08:39,110 | INFO     | helper_functions.py:50 | Starting data update for rear_left:{'x_friction': 0, 'y_friction': 0, 'rolling_resistance': 0} at time 0.05
2025-03-17 21:08:39,110 | INFO     | helper_functions.py:50 | Starting data update for cnt_grav:{'inertial_z': 0, 'inertial_x': 0, 'inertial_y': 0} at time 0.05
2025-03-17 21:08:39,111 | DEBUG    | car.py:373 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0.0
2025-03-17 21:08:39,111 | DEBUG    | car.py:373 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-17 21:08:39,111 | DEBUG    | car.py:373 | Returning total forces in z direction. Forces are : ['vertical_load']. Sum was 613.125
2025-03-17 21:08:39,111 | DEBUG    | car.py:373 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0.0
2025-03-17 21:08:39,111 | DEBUG    | car.py:373 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-17 21:08:39,111 | DEBUG    | car.py:373 | Returning total forces in z direction. Forces are : ['vertical_load']. Sum was 613.125
